P_date,R_no,N_product_purchased,N_units,Cost,Total_product_purchase,Type_purchase,Type_logistic,PRODUCTO,P_code_CLASS,P_code_NUM,PURCHASING_REGION,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,N_Order_PEDIDO,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,time_idx
2015-02-23,MAP190,200,50,319.0,1276.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,132426,2015,0.8660254037844386,-0.9987165071710528,0.8013610881746766,33
2015-02-23,31150,305,5,8.250039,503.252379,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,131462,2015,0.8660254037844386,-0.9987165071710528,0.8013610881746766,33
2015-02-23,39001,40,5,5.24537,41.96296,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,4,1,131469,2015,0.8660254037844386,-0.9987165071710528,0.8013610881746766,33
2015-02-24,281 421,2000,1000,10.461204,20.922408,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,134900,2015,0.8660254037844386,-0.9884683243281114,0.8115390590073611,34
2015-02-25,66800248,80,10,26.4,211.2,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,6,1,137632,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,157027.7,330,10,17.27,569.91,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,0,2,139206,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,284300,200,50,447.41729,1789.66916,Minor purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,0,2,139251,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,1492.00,350,350,84.7,84.7,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,0,10,1,139689,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,400403,40,10,102.803729,411.214916,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,6,1,137655,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,20415,100,50,254.1,508.2,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,10,1,139103,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,37147,1280,640,68.288,136.576,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,6,1,137640,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-25,413568,50,5,29.15,291.5,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,139675,2015,0.8660254037844386,-0.9377521321470804,0.8214765533024142,35
2015-02-26,400403,20,10,102.803729,205.607458,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,141213,2015,0.8660254037844386,-0.8486442574947509,0.8311706263658079,36
2015-02-26,66800248,80,10,26.4,211.2,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,141427,2015,0.8660254037844386,-0.8486442574947509,0.8311706263658079,36
2015-02-26,413568,90,5,29.15,524.7,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,18,1,141276,2015,0.8660254037844386,-0.8486442574947509,0.8311706263658079,36
2015-02-26,3533,48,3,1.8513,29.6208,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,4,1,141274,2015,0.8660254037844386,-0.8486442574947509,0.8311706263658079,36
2015-02-27,420680,160,10,20.9,334.4,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,146509,2015,0.8660254037844386,-0.72479278722912,0.8406184056344782,37
2015-03-02,1385,1500,300,61.722222,308.61111,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,18,1,149271,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,0037447,350,350,611.66,611.66,Minor purchase,TRANSIT,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,E,64898,0,18,97,148188,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,66800248,160,10,26.4,422.4,Minor purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,149223,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,3760,110,10,14.0,154.0,Minor purchase,STORABLE,APOSITO DE ALGINATO C/ PLATA-6,E,65201,0,10,1,149212,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,31100,500,10,6.677003,333.85015,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,149212,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,37147,5120,640,68.288,546.304,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,149285,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,1385,600,300,61.722222,123.444444,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,0,2,149003,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-02,187662,180,5,14.85,534.6,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,18,1,149272,2015,1.0,0.39435585511331855,0.8674563547295969,38
2015-03-03,413568,195,5,29.15,1136.85,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,6,1,152825,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-03,0037447,700,350,611.66,1223.32,Minor purchase,TRANSIT,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,E,64898,0,11,118,151445,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-03,157027.7,330,10,17.27,569.91,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,6,1,152984,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-03,281 421,2000,1000,10.461204,20.922408,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,152966,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-03,1624W,1600,400,58.8,235.2,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,10,1,152746,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-03,400403,20,10,102.803729,205.607458,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,10,1,152769,2015,1.0,0.5712682150947923,0.8758917051442429,39
2015-03-04,1624W,1200,400,58.8,176.4,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,4,1,172077,2015,1.0,0.72479278722912,0.8840675099433636,40
2015-03-04,1624W,1200,400,58.8,176.4,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,6,1,172078,2015,1.0,0.72479278722912,0.8840675099433636,40
2015-03-04,31150,305,5,8.250039,503.252379,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,172602,2015,1.0,0.72479278722912,0.8840675099433636,40
2015-03-04,39001,150,5,5.24537,157.3611,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,0,2,172606,2015,1.0,0.72479278722912,0.8840675099433636,40
2015-03-05,3533,402,3,1.8513,248.0742,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,18,1,176332,2015,1.0,0.8486442574947509,0.8919813464595485,41
2015-03-06,157028.4,130,10,35.2,457.6,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,6,1,180280,2015,1.0,0.9377521321470804,0.8996308696522433,42
2015-03-06,187662,70,5,14.85,207.9,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,10,1,180205,2015,1.0,0.9377521321470804,0.8996308696522433,42
2015-03-09,37147,640,640,68.288,68.288,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,13,1,184366,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,291010,420,70,493.416,2960.496,Minor purchase,STORABLE,APOSITO MALLADO C/ SILICONA-0,E,64940,0,18,1,184419,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,1624W,800,400,58.8,117.6,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,0,2,184246,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,187662,200,5,14.85,594.0,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,0,2,184331,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,403770,40,5,12.1,96.8,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,12,125,183695,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,403770,30,5,12.1,72.6,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,11,153,183681,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,403770,20,5,12.1,48.4,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,4,111,183692,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,400403,30,10,102.803729,308.411187,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,184287,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-09,284300,400,50,447.41729,3579.33832,Minor purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,18,1,184419,2015,1.0,0.9680771188662043,0.9209712877166346,43
2015-03-10,39001,255,5,5.24537,267.51387,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,10,1,186692,2015,1.0,0.8978045395707416,0.9275416835791966,44
2015-03-10,MAP190,250,50,319.0,1595.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,186943,2015,1.0,0.8978045395707416,0.9275416835791966,44
2015-03-11,3533,60,3,1.8513,37.026,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,10,1,190895,2015,1.0,0.7907757369376989,0.9338372288229252,45
2015-03-12,403770,30,5,12.1,72.6,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,3,186,193797,2015,1.0,0.6513724827222223,0.9398560579418954,46
2015-03-12,413568,100,5,29.15,583.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,194584,2015,1.0,0.6513724827222223,0.9398560579418954,46
2015-03-13,1624W,2800,400,58.8,411.6,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,18,1,197863,2015,1.0,0.48530196253108104,0.9455963874271426,47
2015-03-13,413568,200,5,29.15,1166.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,0,2,197944,2015,1.0,0.48530196253108104,0.9455963874271426,47
2015-03-16,31100,600,10,6.677003,400.62018,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,202033,2015,1.0,-0.10116832198743204,0.9611297838723007,48
2015-03-16,66800248,60,60,112.2,112.2,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,202638,2015,1.0,-0.10116832198743204,0.9611297838723007,48
2015-03-16,31150,330,5,8.250039,544.502574,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,202033,2015,1.0,-0.10116832198743204,0.9611297838723007,48
2015-03-16,413568,100,5,29.15,583.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,202910,2015,1.0,-0.10116832198743204,0.9611297838723007,48
2015-03-17,157028.4,220,10,35.2,774.4,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-39,E,65894,0,18,1,205730,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,MAP190,300,50,319.0,1914.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,18,1,205761,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,66974941,400,100,20.37037,81.48148,Minor purchase,STORABLE,APOSITO ABSORBENTE S/ ADHESIVO-25,E,67835,0,10,1,205763,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,281 421,1000,1000,10.461204,10.461204,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,205712,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,39001,260,5,5.24537,272.75924,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,10,1,205555,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,3533,39,3,1.8513,24.0669,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,4,1,205558,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,20701,300,300,792.0,792.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,0,2,205627,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,20701,600,300,792.0,1584.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,18,1,205636,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,20701,300,300,792.0,792.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,4,1,205628,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,1494.00,350,350,169.4,169.4,Minor purchase,STORABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,C,26183,0,10,1,205814,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-17,400403,30,10,102.803729,308.411187,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,205427,2015,1.0,-0.2993631229733582,0.9657399376548549,49
2015-03-18,420680,190,10,20.9,397.1,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,10,1,209773,2015,1.0,-0.4853019625310808,0.9700639218515071,50
2015-03-19,1626W,800,200,61.6,246.4,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,10,1,214441,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,66800248,160,10,18.7,299.2,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,10,1,212183,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,66800248,200,10,18.7,374.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,0,2,212674,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,281 421,1000,1000,10.461204,10.461204,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,212164,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,187662,100,5,14.85,297.0,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,10,1,212115,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,420680,200,10,20.9,418.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,E,66071,0,0,2,212570,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-19,1626W,600,200,61.6,184.8,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,4,1,213489,2015,1.0,-0.651372482722222,0.9741004551724205,51
2015-03-23,403770,40,5,12.1,96.8,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,11,153,219589,2015,1.0,-0.9987165071710528,0.9873494423939864,52
2015-03-24,400403,40,10,102.803729,411.214916,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,6,1,223972,2015,1.0,-0.9884683243281114,0.989932495087353,53
2015-03-24,400403,20,10,102.803729,205.607458,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,18,1,223971,2015,1.0,-0.9884683243281114,0.989932495087353,53
2015-03-25,0037447,1050,350,577.5,1732.5,Major purchase,TRANSIT,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,E,64898,0,11,118,226135,2015,1.0,-0.9377521321470804,0.9922222094179323,54
2015-03-25,20701,300,300,792.0,792.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,10,1,228095,2015,1.0,-0.9377521321470804,0.9922222094179323,54
2015-03-25,281 421,6000,1000,10.461204,62.767224,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,18,1,228141,2015,1.0,-0.9377521321470804,0.9922222094179323,54
2015-03-25,39001,35,5,5.24537,36.71759,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,4,1,228033,2015,1.0,-0.9377521321470804,0.9922222094179323,54
2015-03-25,39001,100,5,5.24537,104.9074,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,0,2,228032,2015,1.0,-0.9377521321470804,0.9922222094179323,54
2015-03-26,157027.7,330,10,17.27,569.91,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,13,1,232736,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,37147,1280,640,68.288,136.576,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,0,2,231922,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,20701,300,300,792.0,792.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,231846,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,37147,1280,640,68.288,136.576,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,4,1,231916,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,1624W,2000,400,44.0,220.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,10,1,231600,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,1624W,800,400,44.0,88.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,0,2,231601,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,1626W,400,200,61.6,123.2,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,0,4,1,231603,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,187662,200,5,14.85,594.0,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,13,1,231793,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,39001,250,5,5.24537,262.2685,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,13,1,231751,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,413568,175,5,29.15,1020.25,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,6,1,231792,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,39001,45,5,5.24537,47.20833,Minor purchase,STORABLE,HIDROGEL-37,E,64932,0,6,1,231750,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,31100,500,10,6.677003,333.85015,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,231744,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,20415,200,50,215.325,861.3,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,E,65007,0,0,2,231847,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,281 421,1000,1000,10.461204,10.461204,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,232715,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,413568,200,5,29.15,1166.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,231793,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-26,66800248,50,10,18.7,93.5,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,6,1,232862,2015,1.0,-0.8486442574947509,0.994217906893952,55
2015-03-27,400403,100,10,102.803729,1028.03729,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,0,2,235708,2015,1.0,-0.72479278722912,0.995918996147179,56
2015-03-30,413568,220,5,29.15,1282.6,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,10,1,240636,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-30,MAP190,150,50,319.0,957.0,Minor purchase,STORABLE,APOSITO C/ CARBON Y PLATA-4,E,73753,0,10,1,240741,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-30,155486.4,140,70,458.92,917.84,Minor purchase,,APOSITO DE HIDROCOLOIDE C/ PLATA-5,E,67462,0,12,123,240158,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-30,1624W,1200,400,44.0,132.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,4,1,240588,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-30,265868.4,80,5,13.497,215.952,Minor purchase,TRANSIT,APOSITO DE HIDROCOLOIDE C/ PLATA-2,E,64761,0,12,123,240158,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-30,157027.7,330,10,17.27,569.91,Minor purchase,STORABLE,APOSITO MALLADO C/ PARAFINA-38,E,64983,0,4,1,240715,2015,1.0,-0.20129852008866114,0.9992500112396835,57
2015-03-31,66800248,100,10,18.7,187.0,Major purchase,STORABLE,APOSITO DE ESPUMA POLIURETANO-8,E,64946,0,4,1,243455,2015,1.0,-2.4492935982947064e-16,0.9997685019798909,58
2015-03-31,1385,300,300,61.722222,61.722222,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,4,1,243250,2015,1.0,-2.4492935982947064e-16,0.9997685019798909,58
2015-04-01,281 421,2000,1000,10.461204,20.922408,Minor purchase,STORABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,E,65159,0,10,1,287119,2015,0.8660254037844387,0.20129852008866006,0.9999907397361901,59
2015-04-01,31150,320,5,8.250039,528.002496,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-3,E,65485,0,10,1,286977,2015,0.8660254037844387,0.20129852008866006,0.9999907397361901,59
2015-04-06,3533,60,3,1.8513,37.026,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-9,E,65056,0,4,1,303918,2015,0.8660254037844387,0.9377521321470804,0.9966589017541702,60
2015-04-06,400403,20,10,102.803729,205.607458,Minor purchase,STORABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,B,41691,0,4,1,303885,2015,0.8660254037844387,0.9377521321470804,0.9966589017541702,60
2015-04-06,37147,5120,640,68.288,546.304,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,18,1,303966,2015,0.8660254037844387,0.9377521321470804,0.9966589017541702,60
2015-04-06,1624W,3200,400,44.0,352.0,Minor purchase,STORABLE,APÓSITO TRANSPARENTE ADHESIVO-24,E,64751,0,18,1,303850,2015,0.8660254037844387,0.9377521321470804,0.9966589017541702,60
2015-04-07,284300,400,50,441.639,3533.112,Major purchase,STORABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,E,64488,0,18,1,306191,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,413568,200,5,29.15,1166.0,Minor purchase,STORABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,E,64663,0,13,1,306108,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,187662,200,5,14.85,594.0,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,0,13,1,306108,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,37147,640,640,68.288,68.288,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,E,64764,0,13,1,306129,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,20701,900,300,792.0,2376.0,Major purchase,STORABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,0,13,1,306124,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,291010,420,70,493.416,2960.496,Minor purchase,STORABLE,APOSITO MALLADO C/ SILICONA-0,E,64940,0,18,1,306190,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,403770,25,5,12.1,60.5,Minor purchase,TRANSIT,APOSITO DE HIDROFIBRA  / CINTA-18,E,64543,0,12,123,306368,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-07,1385,1800,300,61.722222,370.333332,Minor purchase,STORABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,E,64765,0,18,1,306122,2015,0.8660254037844387,0.9884683243281114,0.9951053111006976,61
2015-04-09,31100,600,10,6.677003,400.62018,Minor purchase,STORABLE,APOSITO DE HIDROCOLOIDE-6,E,65486,0,10,1,314036,2015,0.8660254037844387,0.9680771188662043,0.9911140639934547,62
